#1
double	default(35136,2)
1047600	6.411945e+08
1048500	6.415324e+08
1049400	6.418701e+08
1050300	6.422076e+08
1051200	6.42545e+08
1052100	6.428821e+08
1053000	6.453392e+08
1053900	6.479725e+08
1054800	6.506092e+08
1055700	6.532489e+08
1056600	6.579364e+08
1057500	6.660198e+08
1058400	6.741145e+08
1059300	6.820199e+08
1060200	6.852587e+08
1061100	6.885016e+08
1062000	6.917485e+08
1062900	6.949992e+08
1063800	7.01242e+08
1064700	7.105693e+08
1065600	7.199096e+08
1066500	7.292622e+08
1067400	7.386285e+08
1068300	7.48007e+08
1069200	7.573992e+08
1070100	7.602347e+08
1071000	7.616545e+08
1071900	7.630748e+08
1072800	7.644972e+08
1073700	7.659207e+08
1074600	7.607685e+08
1075500	7.554119e+08
1076400	7.500473e+08
1077300	7.465752e+08
1078200	7.469152e+08
1079100	7.47255e+08
1080000	7.475945e+08
1080900	7.479344e+08
1081800	7.471402e+08
1082700	7.411077e+08
1083600	7.350657e+08
1084500	7.316061e+08
1085400	7.313225e+08
1086300	7.310378e+08
1087200	7.307512e+08
1088100	7.304641e+08
1089000	7.329118e+08
1089900	7.356633e+08
1090800	7.384173e+08
1091700	7.411752e+08
1092600	7.439363e+08
1093500	7.466999e+08
1094400	7.494674e+08
1095300	7.521343e+08
1096200	7.490203e+08
1097100	7.45901e+08
1098000	7.427772e+08
1098900	7.400841e+08
1099800	7.4271e+08
1100700	7.453389e+08
1101600	7.4797e+08
1102500	7.506049e+08
1103400	7.520298e+08
1104300	7.492669e+08
1105200	7.464987e+08
1106100	7.437264e+08
1107000	7.409487e+08
1107900	7.381663e+08
1108800	7.3538e+08
1109700	7.333236e+08
1110600	7.318556e+08
1111500	7.303847e+08
1112400	7.28911e+08
1113300	7.274344e+08
1114200	7.22771e+08
1115100	7.133112e+08
1116000	7.038371e+08
1116900	6.943487e+08
1117800	6.933104e+08
1118700	6.94931e+08
1119600	6.965532e+08
1120500	6.98177e+08
1121400	6.998024e+08
1122300	7.014293e+08
1123200	7.030579e+08
1124100	6.899056e+08
1125000	6.893315e+08
1125900	6.887558e+08
1126800	6.881787e+08
